3000.000,-1391.447
6000.000,-1438.138
9000.000,-1263.490
12000.000,-1527.576
15000.000,-1231.774
18000.000,-1150.013
21000.000,-1264.620
24000.000,-609.965
27000.000,-520.680
30000.000,-850.640
33000.000,-842.843
36000.000,-1344.397
39000.000,-748.572
42000.000,-1063.106
